"filename", "language", "Markdown", "Makefile", "HTML", "Go Module File", "CSS", "JavaScript", "Python", "Shell Script", "C++", "YAML", "Go Checksum File", "pip requirements", "Go", "Batch", "CMake", "C", "CMake Cache", "TypeScript", "comment", "blank", "total"
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-chat-template.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 57, 713
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-chat.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 3783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 449, 4520
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-double-float.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 58
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-gbnf-validator.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 110
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-gguf-model-data.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 155
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-gguf.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 1149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 214, 1366
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-grammar-integration.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 1205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 96, 1494
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-grammar-llguidance.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 93, 1205
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-grammar-parser.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 38, 538
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-jinja.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 2102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 375, 2515
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-json-partial.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 288
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-json-schema-to-grammar.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 1471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 107, 1590
"/home/sachin-kumar/Desktop/coding/1/cpp/build/Release/_deps/llama-src/tests/test-llama-archs.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55, 664
